"","date","site.x","SNOD","ant1d_SNOD","delta","day","slope","aspect","tpi","pai_mean","pai_sd","rumple","height_max","height_mean","height_95pct","canopy_relief_ratio","entropy","pct_conifer","ndvi_total_mean","ndvi_con_mean","vertical_gap_fraction","Elevation","X","mean_temp","max_temp","min_temp","total_solar","pressure","rel_humidity","precip","avg_wind_speed","max_wind_speed","ant3d_precip","ant1d_mean_temp","ant1d_max_temp","ant1d_min_temp","site.y"
"1",2022-11-08,"SUMM",9.5167,NA,NA,312,16.8131328681955,0.232013452103708,-0.646277602524606,0.57304016387633,0.826097359847856,1.66090977533873,1.89317280453258,0.845690280137932,1.64348866855524,0.364873409252604,0.767791155592941,0.172240802675585,0.110550909185658,0.39038067790644,0.368715083798883,1168.568,3211,-3.09332930902643,1.44000409185884,-5.85999601691964,2408.60003589094,91250,83.535124954782,0,12.2278772394365,14.3753262974671,19.6000002920628,8.29000419393179,13.7400042751431,2.54000410825012,"SUMM"
"2",2022-11-09,"SUMM",7.0167,9.5167,-2.5,313,16.8131328681955,0.232013452103708,-0.646277602524606,0.57304016387633,0.826097359847856,1.66090977533873,1.89317280453258,0.845690280137932,1.64348866855524,0.364873409252604,0.767791155592941,0.172240802675585,0.110550909185658,0.39038067790644,0.368715083798883,1168.568,3212,-0.664162606162355,6.34000416487453,-5.75999601542952,2698.90004021674,91596.6666666667,53.9282909464695,0,4.39439312473184,12.5538840482476,19.6000002920628,-3.09332930902643,1.44000409185884,-5.85999601691964,"SUMM"
"3",2022-11-10,"RB07",0.7405,NA,NA,314,8.95587420214097,0.412523217484591,0.0294006309148926,0.82835162902426,0.3468780600559,1.54977474440191,17.7661449275362,8.39186487559345,17.2029869565217,0.457803207556994,0.515072281691947,0.0585121203677905,0.224956911750841,0.325566951076625,0,613.31,3213,7.36083751341946,11.1400042364001,3.74000412613151,2196.20003272593,90727.9166666667,30.3391552634777,0,10.9971812543168,14.4308699046985,18.6000002771616,-0.664162606162355,6.34000416487453,-5.75999601542952,"SUMM"
"4",2022-11-10,"SUMM",11.5167,7.0167,4.5,314,16.8131328681955,0.232013452103708,-0.646277602524606,0.57304016387633,0.826097359847856,1.66090977533873,1.89317280453258,0.845690280137932,1.64348866855524,0.364873409252604,0.767791155592941,0.172240802675585,0.110550909185658,0.39038067790644,0.368715083798883,1168.568,3213,7.36083751341946,11.1400042364001,3.74000412613151,2196.20003272593,90727.9166666667,30.3391552634777,0,10.9971812543168,14.4308699046985,18.6000002771616,-0.664162606162355,6.34000416487453,-5.75999601542952,"SUMM"
"5",2022-11-11,"RB07",0.7405,0.7405,0,315,8.95587420214097,0.412523217484591,0.0294006309148926,0.82835162902426,0.3468780600559,1.54977474440191,17.7661449275362,8.39186487559345,17.2029869565217,0.457803207556994,0.515072281691947,0.0585121203677905,0.224956911750841,0.325566951076625,0,613.31,3214,9.46500421144066,12.2400042527914,7.04000417530534,2533.50003775209,90197.0833333333,79.7553448262328,2.10000003129244,8.43511226304896,10.6606755595991,0,7.36083751341946,11.1400042364001,3.74000412613151,"SUMM"
"6",2022-11-11,"SUMM",2.5167,11.5167,-9,315,16.8131328681955,0.232013452103708,-0.646277602524606,0.57304016387633,0.826097359847856,1.66090977533873,1.89317280453258,0.845690280137932,1.64348866855524,0.364873409252604,0.767791155592941,0.172240802675585,0.110550909185658,0.39038067790644,0.368715083798883,1168.568,3214,9.46500421144066,12.2400042527914,7.04000417530534,2533.50003775209,90197.0833333333,79.7553448262328,2.10000003129244,8.43511226304896,10.6606755595991,0,7.36083751341946,11.1400042364001,3.74000412613151,"SUMM"
"7",2022-11-12,"RB07",0.7405,0.7405,0,316,8.95587420214097,0.412523217484591,0.0294006309148926,0.82835162902426,0.3468780600559,1.54977474440191,17.7661449275362,8.39186487559345,17.2029869565217,0.457803207556994,0.515072281691947,0.0585121203677905,0.224956911750841,0.325566951076625,0,613.31,3215,10.4191708923255,15.2400042974949,1.8400040978193,1410.80002102256,88756.6666666667,100,44.9000006690621,10.4610025729643,15.1168782098166,2.10000003129244,9.46500421144066,12.2400042527914,7.04000417530534,"SUMM"
"8",2022-11-12,"SUMM",2.5167,2.5167,0,316,16.8131328681955,0.232013452103708,-0.646277602524606,0.57304016387633,0.826097359847856,1.66090977533873,1.89317280453258,0.845690280137932,1.64348866855524,0.364873409252604,0.767791155592941,0.172240802675585,0.110550909185658,0.39038067790644,0.368715083798883,1168.568,3215,10.4191708923255,15.2400042974949,1.8400040978193,1410.80002102256,88756.6666666667,100,44.9000006690621,10.4610025729643,15.1168782098166,2.10000003129244,9.46500421144066,12.2400042527914,7.04000417530534,"SUMM"
"9",2022-11-13,"RB07",0.7405,0.7405,0,317,8.95587420214097,0.412523217484591,0.0294006309148926,0.82835162902426,0.3468780600559,1.54977474440191,17.7661449275362,8.39186487559345,17.2029869565217,0.457803207556994,0.515072281691947,0.0585121203677905,0.224956911750841,0.325566951076625,0,613.31,3216,-0.443329269538348,1.24000408887861,-5.15999600648883,710.500010587275,89291.6666666667,100,3.80000005662441,4.92771778401781,10.9110037827858,47.0000007003546,10.4191708923255,15.2400042974949,1.8400040978193,"SUMM"
"10",2022-11-13,"SUMM",3.5167,2.5167,1,317,16.8131328681955,0.232013452103708,-0.646277602524606,0.57304016387633,0.826097359847856,1.66090977533873,1.89317280453258,0.845690280137932,1.64348866855524,0.364873409252604,0.767791155592941,0.172240802675585,0.110550909185658,0.39038067790644,0.368715083798883,1168.568,3216,-0.443329269538348,1.24000408887861,-5.15999600648883,710.500010587275,89291.6666666667,100,3.80000005662441,4.92771778401781,10.9110037827858,47.0000007003546,10.4191708923255,15.2400042974949,1.8400040978193,"SUMM"
"11",2022-11-14,"RB01",1.1095,-0.8905,2,318,18.8492110492863,0.990418030042634,-0.200567823343818,1.22118820790626,0.489738270449837,2.13167284521693,9.90559077809798,5.33888393484728,9.42918011527378,0.522876259427562,0.671142208730984,0.485745917520066,0.271223768784347,0.398257934810637,0.00280898876404494,1075.002,3217,-8.96832939657075,-6.2599960228801,-10.9599960929156,1803.40002687275,89983.3333333333,94.851179448551,0,8.67259042270536,11.4865140026084,50.800000756979,-0.443329269538348,1.24000408887861,-5.15999600648883,"SUMM"
"12",2022-11-14,"RB07",0.7405,0.7405,0,318,8.95587420214097,0.412523217484591,0.0294006309148926,0.82835162902426,0.3468780600559,1.54977474440191,17.7661449275362,8.39186487559345,17.2029869565217,0.457803207556994,0.515072281691947,0.0585121203677905,0.224956911750841,0.325566951076625,0,613.31,3217,-8.96832939657075,-6.2599960228801,-10.9599960929156,1803.40002687275,89983.3333333333,94.851179448551,0,8.67259042270536,11.4865140026084,50.800000756979,-0.443329269538348,1.24000408887861,-5.15999600648883,"SUMM"
"13",2022-11-14,"SUMM",0.5167,3.5167,-3,318,16.8131328681955,0.232013452103708,-0.646277602524606,0.57304016387633,0.826097359847856,1.66090977533873,1.89317280453258,0.845690280137932,1.64348866855524,0.364873409252604,0.767791155592941,0.172240802675585,0.110550909185658,0.39038067790644,0.368715083798883,1168.568,3217,-8.96832939657075,-6.2599960228801,-10.9599960929156,1803.40002687275,89983.3333333333,94.851179448551,0,8.67259042270536,11.4865140026084,50.800000756979,-0.443329269538348,1.24000408887861,-5.15999600648883,"SUMM"
"14",2022-11-15,"RB01",5.6095,1.1095,4.5,319,18.8492110492863,0.990418030042634,-0.200567823343818,1.22118820790626,0.489738270449837,2.13167284521693,9.90559077809798,5.33888393484728,9.42918011527378,0.522876259427562,0.671142208730984,0.485745917520066,0.271223768784347,0.398257934810637,0.00280898876404494,1075.002,3218,-8.15999605119231,-5.15999600648883,-9.65999607354405,2039.00003038347,90866.6666666667,91.6386739451229,0.600000008940697,3.35911747157174,8.34865271030134,48.7000007256866,-8.96832939657075,-6.2599960228801,-10.9599960929156,"SUMM"
"15",2022-11-15,"RB07",10.7405,0.7405,10,319,8.95587420214097,0.412523217484591,0.0294006309148926,0.82835162902426,0.3468780600559,1.54977474440191,17.7661449275362,8.39186487559345,17.2029869565217,0.457803207556994,0.515072281691947,0.0585121203677905,0.224956911750841,0.325566951076625,0,613.31,3218,-8.15999605119231,-5.15999600648883,-9.65999607354405,2039.00003038347,90866.6666666667,91.6386739451229,0.600000008940697,3.35911747157174,8.34865271030134,48.7000007256866,-8.96832939657075,-6.2599960228801,-10.9599960929156,"SUMM"
"16",2022-11-15,"SUMM",5.0167,0.5167,4.5,319,16.8131328681955,0.232013452103708,-0.646277602524606,0.57304016387633,0.826097359847856,1.66090977533873,1.89317280453258,0.845690280137932,1.64348866855524,0.364873409252604,0.767791155592941,0.172240802675585,0.110550909185658,0.39038067790644,0.368715083798883,1168.568,3218,-8.15999605119231,-5.15999600648883,-9.65999607354405,2039.00003038347,90866.6666666667,91.6386739451229,0.600000008940697,3.35911747157174,8.34865271030134,48.7000007256866,-8.96832939657075,-6.2599960228801,-10.9599960929156,"SUMM"
"17",2022-11-16,"RB01",14.6621315789474,5.6095,9.05263157894737,320,18.8492110492863,0.990418030042634,-0.200567823343818,1.22118820790626,0.489738270449837,2.13167284521693,9.90559077809798,5.33888393484728,9.42918011527378,0.522876259427562,0.671142208730984,0.485745917520066,0.271223768784347,0.398257934810637,0.00280898876404494,1075.002,3219,-4.78082933417214,-1.05999594539406,-7.15999603629115,873.000013008714,89826.6666666667,100,15.1000002250075,6.31803639374781,10.3855670627308,4.40000006556511,-8.15999605119231,-5.15999600648883,-9.65999607354405,"SUMM"
"18",2022-11-16,"RB07",12.7405,10.7405,2,320,8.95587420214097,0.412523217484591,0.0294006309148926,0.82835162902426,0.3468780600559,1.54977474440191,17.7661449275362,8.39186487559345,17.2029869565217,0.457803207556994,0.515072281691947,0.0585121203677905,0.224956911750841,0.325566951076625,0,613.31,3219,-4.78082933417214,-1.05999594539406,-7.15999603629115,873.000013008714,89826.6666666667,100,15.1000002250075,6.31803639374781,10.3855670627308,4.40000006556511,-8.15999605119231,-5.15999600648883,-9.65999607354405,"SUMM"
"19",2022-11-16,"SUMM",18.2667,5.0167,13.25,320,16.8131328681955,0.232013452103708,-0.646277602524606,0.57304016387633,0.826097359847856,1.66090977533873,1.89317280453258,0.845690280137932,1.64348866855524,0.364873409252604,0.767791155592941,0.172240802675585,0.110550909185658,0.39038067790644,0.368715083798883,1168.568,3219,-4.78082933417214,-1.05999594539406,-7.15999603629115,873.000013008714,89826.6666666667,100,15.1000002250075,6.31803639374781,10.3855670627308,4.40000006556511,-8.15999605119231,-5.15999600648883,-9.65999607354405,"SUMM"
"20",2022-11-17,"RB01",20.6095,14.6621315789474,5.94736842105263,321,18.8492110492863,0.990418030042634,-0.200567823343818,1.22118820790626,0.489738270449837,2.13167284521693,9.90559077809798,5.33888393484728,9.42918011527378,0.522876259427562,0.671142208730984,0.485745917520066,0.271223768784347,0.398257934810637,0.00280898876404494,1075.002,3220,-7.72249604467305,-3.7599959856272,-9.9599960780144,654.50000975281,88902.0833333333,100,5.80000008642673,6.98009597349021,10.0439037732576,15.7000002339482,-4.78082933417214,-1.05999594539406,-7.15999603629115,"SUMM"
"21",2022-11-17,"RB06",4.0476,NA,NA,321,5.64423462816472,0.930963903402952,0.124952681387924,0.587911240196633,0.375304389468333,2.44345872508122,16.4380571428571,5.53037523765254,15.0583814285714,0.328618513560061,0.444844628826216,0.103152654867257,0.215372587060697,0.36963814665013,0.0139664804469274,414.489,3220,-7.72249604467305,-3.7599959856272,-9.9599960780144,654.50000975281,88902.0833333333,100,5.80000008642673,6.98009597349021,10.0439037732576,15.7000002339482,-4.78082933417214,-1.05999594539406,-7.15999603629115,"SUMM"
"22",2022-11-17,"RB07",17.7405,12.7405,5,321,8.95587420214097,0.412523217484591,0.0294006309148926,0.82835162902426,0.3468780600559,1.54977474440191,17.7661449275362,8.39186487559345,17.2029869565217,0.457803207556994,0.515072281691947,0.0585121203677905,0.224956911750841,0.325566951076625,0,613.31,3220,-7.72249604467305,-3.7599959856272,-9.9599960780144,654.50000975281,88902.0833333333,100,5.80000008642673,6.98009597349021,10.0439037732576,15.7000002339482,-4.78082933417214,-1.05999594539406,-7.15999603629115,"SUMM"
"23",2022-11-17,"RB11",4.8976,-0.1024,5,321,5.59292474659737,0.661624495155649,-0.247949526813898,0.567600497413901,0.348168727222612,2.19265447899517,14.6448,5.21218581737797,13.33956,0.339336252211993,0.441617601639001,0.0108303249097473,0.186138005779931,0.312514366497001,0,388.039,3220,-7.72249604467305,-3.7599959856272,-9.9599960780144,654.50000975281,88902.0833333333,100,5.80000008642673,6.98009597349021,10.0439037732576,15.7000002339482,-4.78082933417214,-1.05999594539406,-7.15999603629115,"SUMM"
"24",2022-11-17,"SUMM",23.7667,18.2667,5.5,321,16.8131328681955,0.232013452103708,-0.646277602524606,0.57304016387633,0.826097359847856,1.66090977533873,1.89317280453258,0.845690280137932,1.64348866855524,0.364873409252604,0.767791155592941,0.172240802675585,0.110550909185658,0.39038067790644,0.368715083798883,1168.568,3220,-7.72249604467305,-3.7599959856272,-9.9599960780144,654.50000975281,88902.0833333333,100,5.80000008642673,6.98009597349021,10.0439037732576,15.7000002339482,-4.78082933417214,-1.05999594539406,-7.15999603629115,"SUMM"
"25",2022-11-18,"RB01",19.6095,20.6095,-1,322,18.8492110492863,0.990418030042634,-0.200567823343818,1.22118820790626,0.489738270449837,2.13167284521693,9.90559077809798,5.33888393484728,9.42918011527378,0.522876259427562,0.671142208730984,0.485745917520066,0.271223768784347,0.398257934810637,0.00280898876404494,1075.002,3221,-9.54749607186767,-6.95999603331092,-11.9599961078167,1145.20001706481,89292.5,100,0.600000008940697,7.31186417506916,11.2058022355509,21.500000320375,-7.72249604467305,-3.7599959856272,-9.9599960780144,"SUMM"
"26",2022-11-18,"RB06",2.5476,4.0476,-1.5,322,5.64423462816472,0.930963903402952,0.124952681387924,0.587911240196633,0.375304389468333,2.44345872508122,16.4380571428571,5.53037523765254,15.0583814285714,0.328618513560061,0.444844628826216,0.103152654867257,0.215372587060697,0.36963814665013,0.0139664804469274,414.489,3221,-9.54749607186767,-6.95999603331092,-11.9599961078167,1145.20001706481,89292.5,100,0.600000008940697,7.31186417506916,11.2058022355509,21.500000320375,-7.72249604467305,-3.7599959856272,-9.9599960780144,"SUMM"
"27",2022-11-18,"RB07",14.7405,17.7405,-3,322,8.95587420214097,0.412523217484591,0.0294006309148926,0.82835162902426,0.3468780600559,1.54977474440191,17.7661449275362,8.39186487559345,17.2029869565217,0.457803207556994,0.515072281691947,0.0585121203677905,0.224956911750841,0.325566951076625,0,613.31,3221,-9.54749607186767,-6.95999603331092,-11.9599961078167,1145.20001706481,89292.5,100,0.600000008940697,7.31186417506916,11.2058022355509,21.500000320375,-7.72249604467305,-3.7599959856272,-9.9599960780144,"SUMM"
"28",2022-11-18,"RB11",3.8976,4.8976,-1,322,5.59292474659737,0.661624495155649,-0.247949526813898,0.567600497413901,0.348168727222612,2.19265447899517,14.6448,5.21218581737797,13.33956,0.339336252211993,0.441617601639001,0.0108303249097473,0.186138005779931,0.312514366497001,0,388.039,3221,-9.54749607186767,-6.95999603331092,-11.9599961078167,1145.20001706481,89292.5,100,0.600000008940697,7.31186417506916,11.2058022355509,21.500000320375,-7.72249604467305,-3.7599959856272,-9.9599960780144,"SUMM"
"29",2022-11-18,"SUMM",25.5167,23.7667,1.75,322,16.8131328681955,0.232013452103708,-0.646277602524606,0.57304016387633,0.826097359847856,1.66090977533873,1.89317280453258,0.845690280137932,1.64348866855524,0.364873409252604,0.767791155592941,0.172240802675585,0.110550909185658,0.39038067790644,0.368715083798883,1168.568,3221,-9.54749607186767,-6.95999603331092,-11.9599961078167,1145.20001706481,89292.5,100,0.600000008940697,7.31186417506916,11.2058022355509,21.500000320375,-7.72249604467305,-3.7599959856272,-9.9599960780144,"SUMM"
"30",2022-11-19,"RB01",20.6095,19.6095,1,323,18.8492110492863,0.990418030042634,-0.200567823343818,1.22118820790626,0.489738270449837,2.13167284521693,9.90559077809798,5.33888393484728,9.42918011527378,0.522876259427562,0.671142208730984,0.485745917520066,0.271223768784347,0.398257934810637,0.00280898876404494,1075.002,3222,-7.79332937906188,-4.95999600350859,-10.0599960795045,1097.00001634657,89662.5,98.4893269926793,1.90000002831221,5.24873137308309,8.31925489828378,21.500000320375,-9.54749607186767,-6.95999603331092,-11.9599961078167,"SUMM"
"31",2022-11-19,"RB06",3.0476,2.5476,0.5,323,5.64423462816472,0.930963903402952,0.124952681387924,0.587911240196633,0.375304389468333,2.44345872508122,16.4380571428571,5.53037523765254,15.0583814285714,0.328618513560061,0.444844628826216,0.103152654867257,0.215372587060697,0.36963814665013,0.0139664804469274,414.489,3222,-7.79332937906188,-4.95999600350859,-10.0599960795045,1097.00001634657,89662.5,98.4893269926793,1.90000002831221,5.24873137308309,8.31925489828378,21.500000320375,-9.54749607186767,-6.95999603331092,-11.9599961078167,"SUMM"
"32",2022-11-19,"RB07",13.7405,14.7405,-1,323,8.95587420214097,0.412523217484591,0.0294006309148926,0.82835162902426,0.3468780600559,1.54977474440191,17.7661449275362,8.39186487559345,17.2029869565217,0.457803207556994,0.515072281691947,0.0585121203677905,0.224956911750841,0.325566951076625,0,613.31,3222,-7.79332937906188,-4.95999600350859,-10.0599960795045,1097.00001634657,89662.5,98.4893269926793,1.90000002831221,5.24873137308309,8.31925489828378,21.500000320375,-9.54749607186767,-6.95999603331092,-11.9599961078167,"SUMM"
"33",2022-11-19,"SUMM",25.5167,25.5167,0,323,16.8131328681955,0.232013452103708,-0.646277602524606,0.57304016387633,0.826097359847856,1.66090977533873,1.89317280453258,0.845690280137932,1.64348866855524,0.364873409252604,0.767791155592941,0.172240802675585,0.110550909185658,0.39038067790644,0.368715083798883,1168.568,3222,-7.79332937906188,-4.95999600350859,-10.0599960795045,1097.00001634657,89662.5,98.4893269926793,1.90000002831221,5.24873137308309,8.31925489828378,21.500000320375,-9.54749607186767,-6.95999603331092,-11.9599961078167,"SUMM"
"34",2022-11-20,"RB01",17.6095,20.6095,-3,324,18.8492110492863,0.990418030042634,-0.200567823343818,1.22118820790626,0.489738270449837,2.13167284521693,9.90559077809798,5.33888393484728,9.42918011527378,0.522876259427562,0.671142208730984,0.485745917520066,0.271223768784347,0.398257934810637,0.00280898876404494,1075.002,3223,-10.8433294245104,-9.55999607205393,-14.4599961450696,1745.80002601445,89197.0833333333,95.4007929130554,1.80000002682209,9.28135360842137,16.4711872093474,8.30000012367964,-7.79332937906188,-4.95999600350859,-10.0599960795045,"SUMM"
"35",2022-11-20,"RB06",5.0476,3.0476,2,324,5.64423462816472,0.930963903402952,0.124952681387924,0.587911240196633,0.375304389468333,2.44345872508122,16.4380571428571,5.53037523765254,15.0583814285714,0.328618513560061,0.444844628826216,0.103152654867257,0.215372587060697,0.36963814665013,0.0139664804469274,414.489,3223,-10.8433294245104,-9.55999607205393,-14.4599961450696,1745.80002601445,89197.0833333333,95.4007929130554,1.80000002682209,9.28135360842137,16.4711872093474,8.30000012367964,-7.79332937906188,-4.95999600350859,-10.0599960795045,"SUMM"
"36",2022-11-20,"RB07",15.7405,13.7405,2,324,8.95587420214097,0.412523217484591,0.0294006309148926,0.82835162902426,0.3468780600559,1.54977474440191,17.7661449275362,8.39186487559345,17.2029869565217,0.457803207556994,0.515072281691947,0.0585121203677905,0.224956911750841,0.325566951076625,0,613.31,3223,-10.8433294245104,-9.55999607205393,-14.4599961450696,1745.80002601445,89197.0833333333,95.4007929130554,1.80000002682209,9.28135360842137,16.4711872093474,8.30000012367964,-7.79332937906188,-4.95999600350859,-10.0599960795045,"SUMM"
"37",2022-11-20,"RB11",2.8976,-0.1024,3,324,5.59292474659737,0.661624495155649,-0.247949526813898,0.567600497413901,0.348168727222612,2.19265447899517,14.6448,5.21218581737797,13.33956,0.339336252211993,0.441617601639001,0.0108303249097473,0.186138005779931,0.312514366497001,0,388.039,3223,-10.8433294245104,-9.55999607205393,-14.4599961450696,1745.80002601445,89197.0833333333,95.4007929130554,1.80000002682209,9.28135360842137,16.4711872093474,8.30000012367964,-7.79332937906188,-4.95999600350859,-10.0599960795045,"SUMM"
"38",2022-11-20,"SUMM",28.5167,25.5167,3,324,16.8131328681955,0.232013452103708,-0.646277602524606,0.57304016387633,0.826097359847856,1.66090977533873,1.89317280453258,0.845690280137932,1.64348866855524,0.364873409252604,0.767791155592941,0.172240802675585,0.110550909185658,0.39038067790644,0.368715083798883,1168.568,3223,-10.8433294245104,-9.55999607205393,-14.4599961450696,1745.80002601445,89197.0833333333,95.4007929130554,1.80000002682209,9.28135360842137,16.4711872093474,8.30000012367964,-7.79332937906188,-4.95999600350859,-10.0599960795045,"SUMM"
"39",2022-11-21,"RB01",19.6095,17.6095,2,325,18.8492110492863,0.990418030042634,-0.200567823343818,1.22118820790626,0.489738270449837,2.13167284521693,9.90559077809798,5.33888393484728,9.42918011527378,0.522876259427562,0.671142208730984,0.485745917520066,0.271223768784347,0.398257934810637,0.00280898876404494,1075.002,3224,-13.5516627982011,-7.85999604672196,-18.0599961987138,2041.30003041774,89985.8333333333,92.5795516622632,0,9.83029451553734,15.171354812923,4.30000006407499,-10.8433294245104,-9.55999607205393,-14.4599961450696,"SUMM"
